name,__tag
items_ability_solaris_incinerate_description,item
items_ability_solaris_incinerate_tooltip_description,item
items_skill_SPREAD_fullname,item
items_skill_SPREAD_description,item
items_ability_keres_spread_fullname,item
items_ability_keres_spread_code,item
items_ability_keres_spread_description,item
items_ability_keres_spread_tooltip_description,item
items_skill_SLEIGHT_fullname,item
items_skill_SLEIGHT_description,item
items_ability_keres_sleight_fullname,item
items_ability_keres_sleight_code,item
items_ability_keres_sleight_description,item
items_ability_keres_sleight_tooltip_description,item
items_ability_retiarus_charge-shot_fullname,item
items_ability_retiarus_charge-shot_tooltip_description,item
items_ability_retiarus_supercharge_fullname,item
items_ability_retiarus_supercharge_tooltip_description,item
items_skill_ASSIMILATE_fullname,item
items_skill_ASSIMILATE_description,item
items_ability_orcus_assimilate_fullname,item
items_ability_orcus_assimilate_tooltip_description,item
items_skill_VOLTAGE_LINK_fullname,item
items_skill_VOLTAGE_LINK_description,item
items_ability_tempest_voltage-link_fullname,item
items_ability_tempest_voltage-link_tooltip_description,item
items_skill_VOLT_DISCHARGE_fullname,item
items_skill_VOLT_DISCHARGE_description,item
items_ability_tempest_volt-discharge_fullname,item
items_ability_tempest_volt-discharge_tooltip_description,item
items_skill_VOLT_BACKUP_fullname,item
items_skill_VOLT_BACKUP_description,item
items_ability_tempest_volt-backup_fullname,item
items_ability_tempest_volt-backup_tooltip_description,item
items_skill_VOLT_BACK-UP_fullname,item
items_skill_VOLT_BACK-UP_description,item
items_ability_tempest_volt-back-up_fullname,item
items_ability_tempest_volt-back-up_tooltip_description,item
items_resource_premium-weeks-2_fullname,item
items_resource_premium-weeks-2_description,item
items_resource_premium-weeks-2_tooltip_description,item
items_resource_premium-weeks-2_code,item
items_resource_premium-weeks-1_fullname,item
items_resource_premium-weeks-1_description,item
items_resource_premium-weeks-1_tooltip_description,item
items_resource_premium-weeks-1_code,item
items_resource_premium-days-1_fullname,item
items_resource_premium-days-1_description,item
items_resource_premium-days-1_tooltip_description,item
items_resource_premium-days-1_code,item
items_resource_premium-days-2_fullname,item
items_resource_premium-days-2_description,item
items_resource_premium-days-2_tooltip_description,item
items_resource_premium-days-2_code,item
items_resource_premium-days-3_fullname,item
items_resource_premium-days-3_description,item
items_resource_premium-days-3_tooltip_description,item
items_resource_premium-days-3_code,item
items_resource_premium-days-30_fullname,item
items_resource_premium-days-30_description,item
items_resource_premium-days-30_tooltip_description,item
items_resource_premium-days-30_code,item
items_resource_premium-days-60_fullname,item
items_resource_premium-days-60_description,item
items_resource_premium-days-60_tooltip_description,item
items_resource_premium-days-60_code,item
items_resource_premium-days-90_fullname,item
items_resource_premium-days-90_description,item
items_resource_premium-days-90_tooltip_description,item
items_resource_premium-days-90_code,item
items_package_event-deal-month-deluxe_fullname,item
items_package_event-deal-month-deluxe_short,item
items_package_event-deal-month-deluxe_code,item
items_package_event-deal-month-deluxe_description,item
items_package_event-deal-month-deluxe-premium_fullname,item
items_package_event-deal-month-deluxe-premium_short,item
items_package_event-deal-month-deluxe-premium_code,item
items_package_event-deal-month-deluxe-premium_description,item
items_resource_battle-pass-key_fullname,item
items_resource_battle-pass-key_code,item
items_resource_battle-pass-key_description,item
items_resource_battle-pass-key_short,item
items_resource_battle-pass-key_sources,item
items_resource_wordpuzzle-letter_fullname,item
items_resource_wordpuzzle-letter_description,item
items_resource_wordpuzzle-letter_code,item
items_resource_wordpuzzle-letter_short,item
items_resource_lottery-capsule_fullname,item
items_resource_lottery-capsule_code,item
items_resource_lottery-capsule_short,item
items_resource_lottery-capsule_description,item
items_resource_key_access-scg_fullname,item
items_resource_key_access-hsg_fullname,item
items_resource_key_access-flb_fullname,item
items_resource_key_access-flb_description,item
items_resource_key_access-escort_fullname,item
items_resource_key_access-escort_description,item
items_resource_key_access-eternal_fullname,item
items_resource_key_access-eternal_description,item
items_resource_collectable_scrapium_fullname,item
items_resource_collectable_scrapium_code,item
items_resource_collectable_scrapium_description,item
items_resource_collectable_scrapium_short,item
items_resource_collectable_scrapium_sources,item
items_resource_collectable_mucosum_fullname,item
items_resource_collectable_mucosum_code,item
items_resource_collectable_mucosum_description,item
items_resource_collectable_mucosum_short,item
items_resource_collectable_mucosum_sources,item
items_resource_collectable_boltrum_fullname,item
items_resource_collectable_boltrum_code,item
items_resource_collectable_boltrum_description,item
items_resource_collectable_boltrum_short,item
items_resource_collectable_boltrum_sources,item
items_resource_collectable_prismatium_fullname,item
items_resource_collectable_prismatium_code,item
items_resource_collectable_prismatium_description,item
items_resource_collectable_prismatium_short,item
items_resource_collectable_prismatium_sources,item
items_resource_collectable_aurus_fullname,item
items_resource_collectable_aurus_code,item
items_resource_collectable_aurus_description,item
items_resource_collectable_aurus_short,item
items_resource_collectable_aurus_sources,item
items_resource_hybrid-processor_fullname,item
items_resource_hybrid-processor_short,item
items_resource_hybrid-processor_code,item
items_resource_hybrid-processor_description,item
items_resource_hybrid-processor_sources,item
items_resource_high-frequency-cable_fullname,item
items_resource_high-frequency-cable_short,item
items_resource_high-frequency-cable_code,item
items_resource_high-frequency-cable_description,item
items_resource_high-frequency-cable_sources,item
items_resource_micro-transistors_fullname,item
items_resource_micro-transistors_short,item
items_resource_micro-transistors_code,item
items_resource_micro-transistors_description,item
items_resource_micro-transistors_sources,item
items_resource_nano-case_fullname,item
items_resource_nano-case_short,item
items_resource_nano-case_code,item
items_resource_nano-case_description,item
items_resource_nano-case_sources,item
items_resource_nano-condenser_fullname,item
items_resource_nano-condenser_short,item
items_resource_nano-condenser_code,item
items_resource_nano-condenser_description,item
items_resource_nano-condenser_sources,item
items_resource_prismatic-socket_fullname,item
items_resource_prismatic-socket_short,item
items_resource_prismatic-socket_code,item
items_resource_prismatic-socket_description,item
items_resource_prismatic-socket_sources,item
items_resource_collectable_schism_fullname,item
items_resource_collectable_schism_code,item
items_resource_collectable_schism_description,item
items_resource_collectable_schism_short,item
items_resource_collectable_schism_sources,item
items_resource_bonusbox-doppler-week-1_fullname,item
items_resource_shop-discount-week-1_fullname,item
items_resource_shop-discount-days-1_fullname,item
items_resource_shop-discount-days-2_fullname,item
items_resource_shop-discount-days-3_fullname,item
items_resource_collectable_duothrin_fullname,item
items_resource_collectable_duothrin_code,item
items_resource_collectable_duothrin_description,item
items_resource_collectable_duothrin_short,item
items_resource_collectable_duothrin_sources,item
items_resource_collectable_proxium_fullname,item
items_resource_collectable_proxium_code,item
items_resource_collectable_proxium_description,item
items_resource_collectable_proxium_short,item
items_resource_collectable_proxium_sources,item
items_resource_collectable_quadrothrin_fullname,item
items_resource_collectable_quadrothrin_code,item
items_resource_collectable_quadrothrin_description,item
items_resource_collectable_quadrothrin_short,item
items_resource_collectable_quadrothrin_sources,item
items_resource_collectable_trittothrin_fullname,item
items_resource_collectable_trittothrin_code,item
items_resource_collectable_trittothrin_description,item
items_resource_collectable_trittothrin_short,item
items_resource_collectable_trittothrin_sources,item
items_resource_collectable_glacial-fragment_fullname,item
items_resource_collectable_glacial-fragment_code,item
items_resource_collectable_glacial-fragment_description,item
items_resource_collectable_glacial-fragment_short,item
items_resource_collectable_glacial-fragment_sources,item
items_resource_collectable_bifenon_fullname,item
items_resource_collectable_bifenon_code,item
items_resource_collectable_bifenon_description,item
items_resource_collectable_bifenon_short,item
items_resource_collectable_bifenon_tooltip_description,item
items_resource_collectable_bifenon_sources,item
items_resource_collectable_kyhalon_fullname,item
items_resource_collectable_kyhalon_code,item
items_resource_collectable_kyhalon_description,item
items_resource_collectable_kyhalon_short,item
items_resource_collectable_kyhalon_sources,item
items_resource_collectable_tetrathrin_fullname,item
items_resource_collectable_tetrathrin_code,item
items_resource_collectable_tetrathrin_description,item
items_resource_collectable_tetrathrin_short,item
items_resource_collectable_tetrathrin_sources,item
items_resource_collectable_indoctrineoil_fullname,item
items_resource_collectable_indoctrineoil_code,item
items_resource_collectable_indoctrineoil_description,item
items_resource_collectable_indoctrineoil_short,item
items_resource_collectable_indoctrineoil_sources,item
items_resource_collectable_hybrid-alloy_fullname,item
items_resource_collectable_hybrid-alloy_code,item
items_resource_collectable_hybrid-alloy_description,item
items_resource_collectable_hybrid-alloy_short,item
items_resource_collectable_hybrid-alloy_sources,item
items_resource_collectable_rinusk_fullname,item
items_resource_collectable_rinusk_code,item
items_resource_collectable_rinusk_description,item
items_resource_collectable_rinusk_short,item
items_resource_collectable_rinusk_sources,item
items_resource_collectable_blacklight-trace_fullname,item
items_resource_collectable_blacklight-trace_code,item
items_resource_collectable_blacklight-trace_description,item
items_resource_collectable_blacklight-trace_short,item
items_resource_collectable_blacklight-trace_sources,item
items_resource_collectable_mindfire-cerebrum_fullname,item
items_resource_collectable_mindfire-cerebrum_code,item
items_resource_collectable_mindfire-cerebrum_description,item
items_resource_collectable_mindfire-cerebrum_short,item
items_resource_collectable_mindfire-cerebrum_sources,item
items_resource_collectable_tarnom_fullname,item
items_resource_collectable_tarnom_code,item
items_resource_collectable_tarnom_description,item
items_resource_collectable_tarnom_short,item
items_resource_collectable_tarnom_sources,item
items_resource_collectable_opitite_fullname,item
items_resource_collectable_opitite_code,item
items_resource_collectable_opitite_description,item
items_resource_collectable_opitite_short,item
items_resource_collectable_opitite_sources,item
items_resource_collectable_chromin_fullname,item
items_resource_collectable_chromin_code,item
items_resource_collectable_chromin_description,item
items_resource_collectable_chromin_short,item
items_resource_collectable_chromin_sources,item
items_resource_collectable_isochronate_fullname,item
items_resource_collectable_isochronate_description,item
items_resource_collectable_isochronate_code,item
items_resource_collectable_isochronate_short,item
items_resource_collectable_isochronate_sources,item
items_resource_collectable_axion-beam-regulator_fullname,item
items_resource_collectable_axion-beam-regulator_description,item
items_resource_collectable_axion-beam-regulator_code,item
items_resource_collectable_axion-beam-regulator_short,item
items_resource_collectable_axion-beam-regulator_sources,item
items_resource_collectable_candy-corn_fullname,item
items_resource_collectable_candy-corn_code,item
items_resource_collectable_candy corn_description,item
items_resource_collectable_candy-corn_description,item
items_resource_collectable_candy-corn_short,item
items_resource_collectable_candy-corn_sources,item
items_resource_collectable_candy-corn_sources,item
items_resource_collectable_chaos-fragment_fullname,item
items_resource_collectable_chaos-fragment_code,item
items_resource_collectable_chaos-fragment_description,item
items_resource_collectable_chaos-fragment_short,item
items_resource_collectable_chaos-fragment_sources,item
items_resource_collectable_styxus-shard_fullname,item
items_resource_collectable_styxus-shard_code,item
items_resource_collectable_styxus-shard_description,item
items_resource_collectable_styxus-shard_short,item
items_resource_collectable_styxus-shard_sources,item
items_resource_collectable_charopos-shard_fullname,item
items_resource_collectable_charopos-shard_code,item
items_resource_collectable_charopos-shard_description,item
items_resource_collectable_charopos-shard_short,item
items_resource_collectable_charopos-shard_sources,item
items_resource_collectable_byte-remnant_fullname,item
items_resource_collectable_byte-remnant_code,item
items_resource_collectable_byte-remnant_description,item
items_resource_collectable_byte-remnant_sources,item
items_resource_collectable_byte-remnant_short,item
items_resource_collectable_agate-splinter_fullname,item
items_resource_collectable_agate-splinter_code,item
items_resource_collectable_agate-splinter_description,item
items_resource_collectable_agate-splinter_short,item
items_resource_collectable_agate-splinter_sources,item
items_resource_collectable_champion-token_fullname,item
items_resource_collectable_champion-token_code,item
items_resource_collectable_champion-token_description,item
items_resource_collectable_champion-token_short,item
items_resource_collectable_champion-token_sources,item
items_resource_collectable_flower-token_fullname,item
items_resource_collectable_flower-token_code,item
items_resource_collectable_flower-token_description,item
items_resource_collectable_flower-token_short,item
items_resource_collectable_flower-token_sources,item
items_resource_collectable_golden-candy-corn_fullname,item
items_resource_collectable_golden-candy-corn_code,item
items_resource_collectable_golden-candy-corn_description,item
items_resource_collectable_golden-candy-corn_short,item
items_resource_collectable_golden-candy-corn_sources,item
items_resource_collectable_eternal-fragment_fullname,item
items_resource_collectable_eternal-fragment_code,item
items_resource_collectable_eternal-fragment_description,item
items_resource_collectable_eternal-fragment_short,item
items_resource_collectable_eternal-fragment_sources,item
items_resource_collectable_blacklight-shard_fullname,item
items_resource_collectable_blacklight-shard_code,item
items_resource_collectable_blacklight-shard_description,item
items_resource_collectable_blacklight-shard_short,item
items_resource_collectable_blacklight-shard_sources,item
items_resource_collectable_indoctrine-accelerator_fullname,item
items_resource_collectable_indoctrine-accelerator_code,item
items_resource_collectable_indoctrine-accelerator_description,item
items_resource_collectable_indoctrine-accelerator_short,item
items_resource_collectable_indoctrine-accelerator_sources,item
items_resource_collectable_unstable-shard_fullname,item
items_resource_collectable_unstable-shard_code,item
items_resource_collectable_unstable-shard_description,item
items_resource_collectable_unstable-shard_short,item
items_resource_collectable_unstable-shard_sources,item
items_resource_collectable_triskelion-alloy_fullname,item
items_resource_collectable_triskelion-alloy_code,item
items_resource_collectable_triskelion-alloy_description,item
items_resource_collectable_triskelion-alloy_short,item
items_resource_collectable_triskelion-alloy_sources,item
items_resource_collectable_hydra-alloy_fullname,item
items_resource_collectable_hydra-alloy_code,item
items_resource_collectable_hydra-alloy_description,item
items_resource_collectable_hydra-alloy_short,item
items_resource_collectable_hydra-alloy_sources,item
items_resource_collectable_neptune-alloy_fullname,item
items_resource_collectable_neptune-alloy_code,item
items_resource_collectable_neptune-alloy_description,item
items_resource_collectable_neptune-alloy_short,item
items_resource_collectable_neptune-alloy_sources,item
items_resource_collectable_permit_fullname,item
items_resource_collectable_permit_code,item
items_resource_collectable_permit_description,item
items_resource_collectable_permit_short,item
items_resource_collectable_permit_sources,item
items_resource_collectable_solidus_fullname,item
items_resource_collectable_solidus_code,item
items_resource_collectable_solidus_description,item
items_resource_collectable_solidus_short,item
items_resource_collectable_solidus_sources,item
items_resource_collectable_ggeu_fullname,item
items_resource_collectable_ggeu_code,item
items_resource_collectable_ggeu_description,item
items_resource_collectable_ggeu_short,item
items_resource_collectable_ggeu_sources,item
items_resource_collectable_darksilver-coin_fullname,item
items_resource_collectable_darksilver-coin_code,item
items_resource_collectable_darksilver-coin_description,item
items_resource_collectable_darksilver-coin_short,item
items_resource_collectable_darksilver-coin_sources,item
items_resource_gatepart_gg-part-kronos-alpha_fullname,item
items_resource_gatepart_gg-part-kronos-alpha_code,item
items_resource_gatepart_gg-part-kronos-alpha_description,item
items_resource_gatepart_gg-part-kronos-alpha_short,item
items_resource_gatepart_gg-part-kronos-beta_fullname,item
items_resource_gatepart_gg-part-kronos-beta_code,item
items_resource_gatepart_gg-part-kronos-beta_description,item
items_resource_gatepart_gg-part-kronos-beta_short,item
items_resource_gatepart_gg-part-kronos-delta_fullname,item
items_resource_gatepart_gg-part-kronos-delta_code,item
items_resource_gatepart_gg-part-kronos-delta_description,item
items_resource_gatepart_gg-part-kronos-delta_short,item
items_resource_gatepart_gg-part-kronos-epsilon_fullname,item
items_resource_gatepart_gg-part-kronos-epsilon_code,item
items_resource_gatepart_gg-part-kronos-epsilon_description,item
items_resource_gatepart_gg-part-kronos-epsilon_short,item
items_resource_gatepart_gg-part-kronos-gamma_fullname,item
items_resource_gatepart_gg-part-kronos-gamma_code,item
items_resource_gatepart_gg-part-kronos-gamma_description,item
items_resource_gatepart_gg-part-kronos-gamma_short,item
items_resource_gatepart_gg-part-kronos-kappa_fullname,item
items_resource_gatepart_gg-part-kronos-kappa_code,item
items_resource_gatepart_gg-part-kronos-kappa_description,item
items_resource_gatepart_gg-part-kronos-kappa_short,item
items_resource_gatepart_gg-part-kronos-lambda_fullname,item
items_resource_gatepart_gg-part-kronos-lambda_code,item
items_resource_gatepart_gg-part-kronos-lambda_description,item
items_resource_gatepart_gg-part-kronos-lambda_short,item
items_resource_gatepart_gg-part-kronos-zeta_fullname,item
items_resource_gatepart_gg-part-kronos-zeta_code,item
items_resource_gatepart_gg-part-kronos-zeta_description,item
items_resource_gatepart_gg-part-kronos-zeta_short,item
items_resource_collectable_quickcoupon_fullname,item
items_resource_collectable_quickcoupon_code,item
items_resource_collectable_quickcoupon_description,item
items_resource_collectable_quickcoupon_short,item
items_resource_collectable_champion token_fullname,item
items_resource_collectable_champion token_code,item
items_resource_collectable_champion token_description,item
items_resource_collectable_champion token_short,item
items_resource_collectable_champion token_sources,item
items_ammunition_specialammo_spray_ko_fullname,item
items_ammunition_specialammo_spray_ko_code,item
items_ammunition_specialammo_spray_ko_description,item
items_ammunition_specialammo_spray_ko_short,item
items_ammunition_specialammo_spray_like_fullname,item
items_ammunition_specialammo_spray_like_code,item
items_ammunition_specialammo_spray_like_description,item
items_ammunition_specialammo_spray_like_short,item
items_ammunition_specialammo_spray_cross_fullname,item
items_ammunition_specialammo_spray_cross_code,item
items_ammunition_specialammo_spray_cross_description,item
items_ammunition_specialammo_spray_cross_short,item
items_ammunition_specialammo_spray_skull_fullname,item
items_ammunition_specialammo_spray_skull_code,item
items_ammunition_specialammo_spray_skull_description,item
items_ammunition_specialammo_spray_skull_short,item
items_ammunition_specialammo_spray_hearts_fullname,item
items_ammunition_specialammo_spray_hearts_code,item
items_ammunition_specialammo_spray_hearts_description,item
items_ammunition_specialammo_spray_hearts_short,item
items_ammunition_specialammo_spray_easter-eggs_fullname,item
items_ammunition_specialammo_spray_easter-eggs_code,item
items_ammunition_specialammo_spray_easter-eggs_description,item
items_ammunition_specialammo_spray_easter-eggs_short,item
items_ammunition_specialammo_spray_eggle_fullname,item
items_ammunition_specialammo_spray_eggle_code,item
items_ammunition_specialammo_spray_eggle_description,item
items_ammunition_specialammo_spray_eggle_short,item
items_ammunition_specialammo_spray_eggtopia_fullname,item
items_ammunition_specialammo_spray_eggtopia_code,item
items_ammunition_specialammo_spray_eggtopia_description,item
items_ammunition_specialammo_spray_eggtopia_short,item
items_ammunition_specialammo_spray_shoot_fullname,item
items_ammunition_specialammo_spray_shoot_code,item
items_ammunition_specialammo_spray_shoot_description,item
items_ammunition_specialammo_spray_shoot_short,item
items_ammunition_specialammo_spray_space-bunny_fullname,item
items_ammunition_specialammo_spray_space-bunny_code,item
items_ammunition_specialammo_spray_space-bunny_description,item
items_ammunition_specialammo_spray_space-bunny_short,item
items_ammunition_specialammo_spray_heartbreak_fullname,item
items_ammunition_specialammo_spray_heartbreak_code,item
items_ammunition_specialammo_spray_heartbreak_description,item
items_ammunition_specialammo_spray_heartbreak_short,item
items_ammunition_specialammo_spray_watchingyou_fullname,item
items_ammunition_specialammo_spray_watchingyou_code,item
items_ammunition_specialammo_spray_watchingyou_description,item
items_ammunition_specialammo_spray_watchingyou_short,item
items_ammunition_specialammo_spray_strong_fullname,item
items_ammunition_specialammo_spray_strong_code,item
items_ammunition_specialammo_spray_strong_description,item
items_ammunition_specialammo_spray_strong_short,item
items_ammunition_specialammo_spray_biohazard_fullname,item
items_ammunition_specialammo_spray_biohazard_code,item
items_ammunition_specialammo_spray_biohazard_description,item
items_ammunition_specialammo_spray_biohazard_short,item
items_ammunition_specialammo_spray_healing_fullname,item
items_ammunition_specialammo_spray_healing_code,item
items_ammunition_specialammo_spray_healing_description,item
items_ammunition_specialammo_spray_healing_short,item
items_ammunition_specialammo_spray_wash-hands_fullname,item
items_ammunition_specialammo_spray_wash-hands_code,item
items_ammunition_specialammo_spray_wash-hands_description,item
items_ammunition_specialammo_spray_wash-hands_short,item
items_ammunition_specialammo_spray_celebrate_fullname,item
items_ammunition_specialammo_spray_celebrate_code,item
items_ammunition_specialammo_spray_celebrate_description,item
items_ammunition_specialammo_spray_celebrate_short,item
items_ammunition_specialammo_spray_peace_fullname,item
items_ammunition_specialammo_spray_peace_code,item
items_ammunition_specialammo_spray_peace_description,item
items_ammunition_specialammo_spray_peace_short,item
items_ammunition_specialammo_spray_question_fullname,item
items_ammunition_specialammo_spray_question_code,item
items_ammunition_specialammo_spray_question_description,item
items_ammunition_specialammo_spray_question_short,item
items_ammunition_specialammo_spray_crown_fullname,item
items_ammunition_specialammo_spray_crown_code,item
items_ammunition_specialammo_spray_crown_description,item
items_ammunition_specialammo_spray_crown_short,item
items_ammunition_specialammo_spray_fist-bump_fullname,item
items_ammunition_specialammo_spray_fist-bump_code,item
items_ammunition_specialammo_spray_fist-bump_description,item
items_ammunition_specialammo_spray_fist-bump_short,item
items_ammunition_specialammo_spray_hand-shake_fullname,item
items_ammunition_specialammo_spray_hand-shake_code,item
items_ammunition_specialammo_spray_hand-shake_description,item
items_ammunition_specialammo_spray_hand-shake_short,item
items_ammunition_specialammo_spray_batman_fullname,item
items_ammunition_specialammo_spray_batman_code,item
items_ammunition_specialammo_spray_batman_description,item
items_ammunition_specialammo_spray_batman_short,item
items_ammunition_specialammo_spray_hand_fullname,item
items_ammunition_specialammo_spray_hand_code,item
items_ammunition_specialammo_spray_hand_description,item
items_ammunition_specialammo_spray_hand_short,item
items_ammunition_specialammo_spray_turkeydinner_fullname,item
items_ammunition_specialammo_spray_turkeydinner_code,item
items_ammunition_specialammo_spray_turkeydinner_description,item
items_ammunition_specialammo_spray_turkeydinner_short,item
items_ammunition_specialammo_spray_yeti_fullname,item
items_ammunition_specialammo_spray_yeti_code,item
items_ammunition_specialammo_spray_yeti_description,item
items_ammunition_specialammo_spray_yeti_short,item
items_ammunition_specialammo_spray_frozen-hand_fullname,item
items_ammunition_specialammo_spray_frozen-hand_code,item
items_ammunition_specialammo_spray_frozen-hand_description,item
items_ammunition_specialammo_spray_frozen-hand_short,item
items_ammunition_specialammo_spray_frozen_fullname,item
items_ammunition_specialammo_spray_frozen_code,item
items_ammunition_specialammo_spray_frozen_description,item
items_ammunition_specialammo_spray_frozen_short,item
items_ammunition_specialammo_spray_snowflake_fullname,item
items_ammunition_specialammo_spray_snowflake_code,item
items_ammunition_specialammo_spray_snowflake_description,item
items_ammunition_specialammo_spray_snowflake_short,item
items_ammunition_specialammo_emote_alien-smile_fullname,item
items_ammunition_specialammo_emote_alien-smile_code,item
items_ammunition_specialammo_emote_alien-smile_description,item
items_ammunition_specialammo_emote_alien-smile_short,item
items_ammunition_specialammo_emote_alien-cry_fullname,item
items_ammunition_specialammo_emote_alien-cry_code,item
items_ammunition_specialammo_emote_alien-cry_description,item
items_ammunition_specialammo_emote_alien-cry_short,item
items_ammunition_specialammo_emote_alien-angry_fullname,item
items_ammunition_specialammo_emote_alien-angry_code,item
items_ammunition_specialammo_emote_alien-angry_description,item
items_ammunition_specialammo_emote_alien-angry_short,item
items_ammunition_specialammo_emote_alien-horror_fullname,item
items_ammunition_specialammo_emote_alien-horror_code,item
items_ammunition_specialammo_emote_alien-horror_description,item
items_ammunition_specialammo_emote_alien-horror_short,item
items_ammunition_specialammo_emote_alien-wink_fullname,item
items_ammunition_specialammo_emote_alien-wink_code,item
items_ammunition_specialammo_emote_alien-wink_description,item
items_ammunition_specialammo_emote_alien-wink_short,item
items_ammunition_specialammo_emote_alien-sorry_fullname,item
items_ammunition_specialammo_emote_alien-sorry_code,item
items_ammunition_specialammo_emote_alien-sorry_description,item
items_ammunition_specialammo_emote_alien-sorry_short,item
items_ammunition_specialammo_emote_alien-laughcry_fullname,item
items_ammunition_specialammo_emote_alien-laughcry_code,item
items_ammunition_specialammo_emote_alien-laughcry_description,item
items_ammunition_specialammo_emote_alien-laughcry_short,item
items_ammunition_specialammo_emote_alien-cool_fullname,item
items_ammunition_specialammo_emote_alien-cool_code,item
items_ammunition_specialammo_emote_alien-cool_description,item
items_ammunition_specialammo_emote_alien-cool_short,item
items_ammunition_specialammo_emote_bunny-confused_fullname,item
items_ammunition_specialammo_emote_bunny-confused_code,item
items_ammunition_specialammo_emote_bunny-confused_description,item
items_ammunition_specialammo_emote_bunny-confused_short,item
items_ammunition_specialammo_emote_bunny-cool_fullname,item
items_ammunition_specialammo_emote_bunny-cool_code,item
items_ammunition_specialammo_emote_bunny-cool_description,item
items_ammunition_specialammo_emote_bunny-cool_short,item
items_ammunition_specialammo_emote_bunny-sad_fullname,item
items_ammunition_specialammo_emote_bunny-sad_code,item
items_ammunition_specialammo_emote_bunny-sad_description,item
items_ammunition_specialammo_emote_bunny-sad_short,item
items_ammunition_specialammo_emote_bunny-sleepy_fullname,item
items_ammunition_specialammo_emote_bunny-sleepy_code,item
items_ammunition_specialammo_emote_bunny-sleepy_description,item
items_ammunition_specialammo_emote_bunny-sleepy_short,item
items_ammunition_specialammo_emote_bunny-stare_fullname,item
items_ammunition_specialammo_emote_bunny-stare_code,item
items_ammunition_specialammo_emote_bunny-stare_description,item
items_ammunition_specialammo_emote_bunny-stare_short,item
items_ammunition_specialammo_emote_alien-mask-up_fullname,item
items_ammunition_specialammo_emote_alien-mask-up_code,item
items_ammunition_specialammo_emote_alien-mask-up_description,item
items_ammunition_specialammo_emote_alien-mask-up_short,item
items_ammunition_specialammo_emote_alien-sick_fullname,item
items_ammunition_specialammo_emote_alien-sick_code,item
items_ammunition_specialammo_emote_alien-sick_description,item
items_ammunition_specialammo_emote_alien-sick_short,item
items_ammunition_specialammo_emote_injection_fullname,item
items_ammunition_specialammo_emote_injection_code,item
items_ammunition_specialammo_emote_injection_description,item
items_ammunition_specialammo_emote_injection_short,item
items_ammunition_specialammo_emote_alien-dizzy_fullname,item
items_ammunition_specialammo_emote_alien-dizzy_code,item
items_ammunition_specialammo_emote_alien-dizzy_description,item
items_ammunition_specialammo_emote_alien-dizzy_short,item
items_ammunition_specialammo_emote_alien-sleepy_fullname,item
items_ammunition_specialammo_emote_alien-sleepy_code,item
items_ammunition_specialammo_emote_alien-sleepy_description,item
items_ammunition_specialammo_emote_alien-sleepy_short,item
items_ammunition_specialammo_emote_alien-starryeyes_fullname,item
items_ammunition_specialammo_emote_alien-starryeyes_code,item
items_ammunition_specialammo_emote_alien-starryeyes_description,item
items_ammunition_specialammo_emote_alien-starryeyes_short,item
items_ammunition_specialammo_emote_alien-cheers_fullname,item
items_ammunition_specialammo_emote_alien-cheers_code,item
items_ammunition_specialammo_emote_alien-cheers_description,item
items_ammunition_specialammo_emote_alien-cheers_short,item
items_ammunition_specialammo_emote_alien-party_fullname,item
items_ammunition_specialammo_emote_alien-party_code,item
items_ammunition_specialammo_emote_alien-party_description,item
items_ammunition_specialammo_emote_alien-party_short,item
items_ammunition_specialammo_emote_alien-flyingkiss_fullname,item
items_ammunition_specialammo_emote_alien-flyingkiss_code,item
items_ammunition_specialammo_emote_alien-flyingkiss_description,item
items_ammunition_specialammo_emote_alien-flyingkiss_short,item
items_ammunition_specialammo_emote_alien-roger_fullname,item
items_ammunition_specialammo_emote_alien-roger_code,item
items_ammunition_specialammo_emote_alien-roger_description,item
items_ammunition_specialammo_emote_alien-roger_short,item
items_ammunition_specialammo_emote_alien-smirk_fullname,item
items_ammunition_specialammo_emote_alien-smirk_code,item
items_ammunition_specialammo_emote_alien-smirk_description,item
items_ammunition_specialammo_emote_alien-smirk_short,item
items_ammunition_specialammo_emote_pumpkin-smile_fullname,item
items_ammunition_specialammo_emote_pumpkin-smile_code,item
items_ammunition_specialammo_emote_pumpkin-smile_description,item
items_ammunition_specialammo_emote_pumpkin-smile_short,item
items_ammunition_specialammo_emote_pumpkin-alien_fullname,item
items_ammunition_specialammo_emote_pumpkin-alien_code,item
items_ammunition_specialammo_emote_pumpkin-alien_description,item
items_ammunition_specialammo_emote_pumpkin-alien_short,item
items_ammunition_specialammo_emote_eat-turkey_fullname,item
items_ammunition_specialammo_emote_eat-turkey_code,item
items_ammunition_specialammo_emote_eat-turkey_description,item
items_ammunition_specialammo_emote_eat-turkey_short,item
items_ammunition_specialammo_emote_snowman-brr_fullname,item
items_ammunition_specialammo_emote_snowman-brr_code,item
items_ammunition_specialammo_emote_snowman-brr_description,item
items_ammunition_specialammo_emote_snowman-brr_short,item
items_ammunition_specialammo_emote_snowman-rolleyes_fullname,item
items_ammunition_specialammo_emote_snowman-rolleyes_code,item
items_ammunition_specialammo_emote_snowman-rolleyes_description,item
items_ammunition_specialammo_emote_snowman-rolleyes_short,item
items_ammunition_specialammo_emote_snowman-thinking_fullname,item
items_ammunition_specialammo_emote_snowman-thinking_code,item
